name,ibge_code,state,capital,category_number,label_name,latitude,longitude
"Canto Coreau ",2304004,CE,Coreaú,17,Canto,-3.54948786111024,-40.6569510757545
"Ubauna Coreau ",2304004,CE,Coreaú,20,Ubaúna,-3.54948786111024,-40.6569510757545
Crateus,2304103,CE,Crateús,5,Crateús,-5.17695055079545,-40.6684001308448
Crato,2304202,CE,Crato,5,Crato,-7.23175278993045,-39.4083902977886
Croata,2304236,CE,Croatá,5,Croatá,-4.41405726551229,-40.9090450981578
Cruz,2304251,CE,Cruz,5,Cruz,-2.91670805035548,-40.171278706542
"Caicara Cruz ",2304251,CE,Cruz,10,Caiçara,-2.91670805035548,-40.171278706542
Deputado Irapuan Pinheiro,2304269,CE,Deputado Irapuan Pinheiro,5,Deputado Irapuan Pinheiro,-5.90896237382936,-39.2615417650871
"Aurora Deputado Irapuan Pinheiro ",2304269,CE,Deputado Irapuan Pinheiro,6,Aurora,-5.90896237382936,-39.2615417650871
Baixio Deputado Irapuan Pinheiro,2304269,CE,Deputado Irapuan Pinheiro,7,Baixio,-5.90896237382936,-39.2615417650871
Betania Deputado Irapuan Pinheiro,2304269,CE,Deputado Irapuan Pinheiro,10,Betânia,-5.90896237382936,-39.2615417650871
"Maratoa Deputado Irapuan Pinheiro ",2304269,CE,Deputado Irapuan Pinheiro,20,Maratoã,-5.90896237382936,-39.2615417650871
"Velame Deputado Irapuan Pinheiro ",2304269,CE,Deputado Irapuan Pinheiro,25,Velame,-5.90896237382936,-39.2615417650871
Erere,2304277,CE,Ererê,5,Ererê,-6.03133272993446,-38.3472589620963
"São João Erere ",2304277,CE,Ererê,20,São João,-6.03133272993446,-38.3472589620963
"Tome Vieira Erere ",2304277,CE,Ererê,25,Tomé Vieira,-6.03133272993446,-38.3472589620963
Eusebio,2304285,CE,Eusébio,5,Eusébio,-3.88697288667811,-38.4451218386123
Farias Brito,2304301,CE,Farias Brito,5,Farias Brito,-6.92710998064911,-39.5708350212066
"Cariutaba Farias Brito ",2304301,CE,Farias Brito,10,Cariutaba,-6.92710998064911,-39.5708350212066
"Nova Betania Farias Brito ",2304301,CE,Farias Brito,15,Nova Betânia,-6.92710998064911,-39.5708350212066
"Quincunca Farias Brito ",2304301,CE,Farias Brito,20,Quincuncá,-6.92710998064911,-39.5708350212066
Forquilha,2304350,CE,Forquilha,5,Forquilha,-3.79895774308495,-40.2587689981082
"Salgado dos Mendes Forquilha ",2304350,CE,Forquilha,20,Salgado dos Mendes,-3.79895774308495,-40.2587689981082
"Trapia Forquilha ",2304350,CE,Forquilha,25,Trapiá,-3.79895774308495,-40.2587689981082
Fortaleza,2304400,CE,Fortaleza,5,Fortaleza,1058,
"Antônio Bezerra Fortaleza ",2304400,CE,Fortaleza,60,Antônio Bezerra,-3.723805035,-38.5899275550432
"Messejana Fortaleza ",2304400,CE,Fortaleza,65,Messejana,-3.723805035,-38.5899275550432
"Mondubim Fortaleza ",2304400,CE,Fortaleza,70,Mondubim,-3.723805035,-38.5899275550432
"Parangaba Fortaleza ",2304400,CE,Fortaleza,75,Parangaba,-3.723805035,-38.5899275550432
Fortim,2304459,CE,Fortim,5,Fortim,-4.44980491741282,-37.7989754860384
"Barra Fortim ",2304459,CE,Fortim,10,Barra,-4.44980491741282,-37.7989754860384
"Campestre Fortim ",2304459,CE,Fortim,15,Campestre,-4.44980491741282,-37.7989754860384
"Guajiru Fortim ",2304459,CE,Fortim,20,Guajiru,-4.44980491741282,-37.7989754860384
"Maceio Fortim ",2304459,CE,Fortim,25,Maceió,-4.44980491741282,-37.7989754860384
"Vicosa Fortim ",2304459,CE,Fortim,30,Viçosa,-4.44980491741282,-37.7989754860384
Frecheirinha,2304509,CE,Frecheirinha,5,Frecheirinha,-3.76061193145276,-40.8214052011868
General Sampaio,2304608,CE,General Sampaio,5,General Sampaio,-4.05104127465347,-39.4535299504286
Graca,2304657,CE,Graça,5,Graça,-4.04693879398909,-40.755524899564
"Lapa Graca ",2304657,CE,Graça,20,Lapa,-4.04693879398909,-40.755524899564
Granja,2304707,CE,Granja,5,Granja,-3.11895215616977,-40.8299389910215
"Adrianopolis Granja ",2304707,CE,Granja,10,Adrianópolis,-3.11895215616977,-40.8299389910215
"Ibuguacu Granja ",2304707,CE,Granja,15,Ibuguaçu,-3.11895215616977,-40.8299389910215
"Parazinho Granja ",2304707,CE,Granja,20,Parazinho,-3.11895215616977,-40.8299389910215
"Pessoa Anta Granja ",2304707,CE,Granja,25,Pessoa Anta,-3.11895215616977,-40.8299389910215
"Sambaiba Granja ",2304707,CE,Granja,30,Sambaíba,-3.11895215616977,-40.8299389910215
"Timonha Granja ",2304707,CE,Granja,35,Timonha,-3.11895215616977,-40.8299389910215
Granjeiro,2304806,CE,Granjeiro,5,Granjeiro,-6.88888437288031,-39.2203088858466
Groairas,2304905,CE,Groaíras,5,Groaíras,-3.91195412920395,-40.382146023886
"Itamaraca Groairas ",2304905,CE,Groaíras,15,Itamaracá,-3.91195412920395,-40.382146023886
Guaiuba,2304954,CE,Guaiúba,5,Guaiúba,-4.04024350050078,-38.6344347805213
"Agua Verde Guaiuba ",2304954,CE,Guaiúba,10,Água Verde,-4.04024350050078,-38.6344347805213
Bau Guaiuba,2304954,CE,Guaiúba,11,Baú,-4.04024350050078,-38.6344347805213
"Dourado Guaiuba ",2304954,CE,Guaiúba,13,Dourado,-4.04024350050078,-38.6344347805213
"Itacima Guaiuba ",2304954,CE,Guaiúba,15,Itacima,-4.04024350050078,-38.6344347805213
"Nucleo Colônial Pio XII São Geronimo  Guaiuba ",2304954,CE,Guaiúba,25,Núcleo Colônial Pio XII (São Gerônimo),-4.04024350050078,-38.6344347805213
Guaraciaba do Norte,2305001,CE,Guaraciaba do Norte,5,Guaraciaba do Norte,-4.1624510671404,-40.7526331779113
"Varzea dos Espinhos Guaraciaba do Norte ",2305001,CE,Guaraciaba do Norte,20,Várzea dos Espinhos,-4.1624510671404,-40.7526331779113
"Martinslandia Guaraciaba do Norte ",2305001,CE,Guaraciaba do Norte,22,Martinslândia,-4.1624510671404,-40.7526331779113
"Morrinhos Novos Guaraciaba do Norte ",2305001,CE,Guaraciaba do Norte,25,Morrinhos Novos,-4.1624510671404,-40.7526331779113
"Mucambo Guaraciaba do Norte ",2305001,CE,Guaraciaba do Norte,27,Mucambo,-4.1624510671404,-40.7526331779113
"Sussuanha Guaraciaba do Norte ",2305001,CE,Guaraciaba do Norte,30,Sussuanha,-4.1624510671404,-40.7526331779113
Guaramiranga,2305100,CE,Guaramiranga,5,Guaramiranga,-4.26205091860387,-38.94063328506
"Pernambuquinho Guaramiranga ",2305100,CE,Guaramiranga,10,Pernambuquinho,-4.26205091860387,-38.94063328506
Hidrolandia,2305209,CE,Hidrolândia,5,Hidrolândia,-4.40799944425957,-40.4018171243637
Betania Hidrolandia,2305209,CE,Hidrolândia,10,Betânia,-4.40799944425957,-40.4018171243637
"Conceição Hidrolandia ",2305209,CE,Hidrolândia,15,Conceição,-4.40799944425957,-40.4018171243637
"Iraja Hidrolandia ",2305209,CE,Hidrolândia,20,Irajá,-4.40799944425957,-40.4018171243637
Horizonte,2305233,CE,Horizonte,5,Horizonte,-4.093278,-38.4942395585521
"Aningas Horizonte ",2305233,CE,Horizonte,7,Aningas,-4.093278,-38.4942395585521
"Dourados Horizonte ",2305233,CE,Horizonte,12,Dourados,-4.093278,-38.4942395585521
"Queimados Horizonte ",2305233,CE,Horizonte,30,Queimados,-4.093278,-38.4942395585521
Ibaretama,2305266,CE,Ibaretama,5,Ibaretama,-4.81865157790641,-38.8216783127295
"Nova Vida Ibaretama ",2305266,CE,Ibaretama,20,Nova-Vida,-4.81865157790641,-38.8216783127295
"Oiticica Ibaretama ",2305266,CE,Ibaretama,25,Oiticica,-4.81865157790641,-38.8216783127295
"Pedra e Cal Ibaretama ",2305266,CE,Ibaretama,27,Pedra e Cal,-4.81865157790641,-38.8216783127295
"Piranji Ibaretama ",2305266,CE,Ibaretama,30,Piranji,-4.81865157790641,-38.8216783127295
Ibiapina,2305308,CE,Ibiapina,5,Ibiapina,-3.93613126224114,-40.8939290197956
Alto Lindo Ibiapina,2305308,CE,Ibiapina,7,Alto Lindo,-3.93613126224114,-40.8939290197956
Betania Ibiapina,2305308,CE,Ibiapina,8,Betânia,-3.93613126224114,-40.8939290197956
"Santo Antônio da Pindoba Ibiapina ",2305308,CE,Ibiapina,10,Santo Antônio da Pindoba,-3.93613126224114,-40.8939290197956
Ibicuitinga,2305332,CE,Ibicuitinga,5,Ibicuitinga,-4.96916642282456,-38.6408630485786
"Acude dos Pinheiros Ibicuitinga ",2305332,CE,Ibicuitinga,10,Açude dos Pinheiros,-4.96916642282456,-38.6408630485786
"Canindezinho Ibicuitinga ",2305332,CE,Ibicuitinga,15,Canindezinho,-4.96916642282456,-38.6408630485786
"Chile Ibicuitinga ",2305332,CE,Ibicuitinga,20,Chile,-4.96916642282456,-38.6408630485786
"Vicosa Ibicuitinga ",2305332,CE,Ibicuitinga,30,Viçosa,-4.96916642282456,-38.6408630485786
Icapui,2305357,CE,Icapuí,5,Icapuí,-4.71554948783128,-37.3535630985971
"Ibicuitaba Icapui ",2305357,CE,Icapuí,10,Ibicuitaba,-4.71554948783128,-37.3535630985971
"Manibu Icapui ",2305357,CE,Icapuí,15,Manibú,-4.71554948783128,-37.3535630985971
Ico,2305407,CE,Icó,5,Icó,-6.40303125193041,-38.8630851788798
"Cruzeirinho Ico ",2305407,CE,Icó,10,Cruzeirinho,-6.40303125193041,-38.8630851788798
"Icozinho Ico ",2305407,CE,Icó,15,Icozinho,-6.40303125193041,-38.8630851788798
"Lima Campos Ico ",2305407,CE,Icó,20,Lima Campos,-6.40303125193041,-38.8630851788798
"Pedrinhas Ico ",2305407,CE,Icó,25,Pedrinhas,-6.40303125193041,-38.8630851788798
"São Vicente Ico ",2305407,CE,Icó,30,São Vicente,-6.40303125193041,-38.8630851788798
Iguatu,2305506,CE,Iguatu,5,Iguatu,-6.36055472004592,-39.2999056781645
Independencia,2305605,CE,Independência,5,Independência,-5.39802810026086,-40.3093482605607
"Ematuba Independencia ",2305605,CE,Independência,20,Ematuba,-5.39802810026086,-40.3093482605607
"Iapi Independencia ",2305605,CE,Independência,25,Iapi,-5.39802810026086,-40.3093482605607
"Jandrangoeira Independencia ",2305605,CE,Independência,30,Jandrangoeira,-5.39802810026086,-40.3093482605607
"Monte Sinai Independencia ",2305605,CE,Independência,34,Monte Sinai,-5.39802810026086,-40.3093482605607
"Tranqueiras Independencia ",2305605,CE,Independência,45,Tranqueiras,-5.39802810026086,-40.3093482605607
Ipaporanga,2305654,CE,Ipaporanga,5,Ipaporanga,-4.90062978571446,-40.7579663399773
"Sacramento Ipaporanga ",2305654,CE,Ipaporanga,10,Sacramento,-4.90062978571446,-40.7579663399773
Ipaumirim,2305704,CE,Ipaumirim,5,Ipaumirim,-6.78836126021327,-38.7159037441224
"Felizardo Ipaumirim ",2305704,CE,Ipaumirim,10,Felizardo,-6.78836126021327,-38.7159037441224
"Canauna Ipaumirim ",2305704,CE,Ipaumirim,20,Canaúna,-6.78836126021327,-38.7159037441224
Ipu,2305803,CE,Ipu,5,Ipu,-4.31343168517722,-40.7187261447301
"Abilio Martins Ipu ",2305803,CE,Ipu,8,Abílio Martins,-4.31343168517722,-40.7187261447301
"Flores Ipu ",2305803,CE,Ipu,15,Flores,-4.31343168517722,-40.7187261447301
"Ingazeiras Ipu ",2305803,CE,Ipu,18,Ingazeiras,-4.31343168517722,-40.7187261447301
"Recanto Ipu ",2305803,CE,Ipu,23,Recanto,-4.31343168517722,-40.7187261447301
"Varzea do Gilo Ipu ",2305803,CE,Ipu,25,Várzea do Giló,-4.31343168517722,-40.7187261447301
Ipueiras,2305902,CE,Ipueiras,5,Ipueiras,-4.543785495,-40.7156965105938
Iracema,2306009,CE,Iracema,5,Iracema,2.16821476520387,-61.0522585850197
"Bastioes Iracema ",2306009,CE,Iracema,7,Bastiões,2.16821476520387,-61.0522585850197
"Ema Iracema ",2306009,CE,Iracema,15,Ema,2.16821476520387,-61.0522585850197
"São José Iracema ",2306009,CE,Iracema,25,São José,2.16821476520387,-61.0522585850197
Iraucuba,2306108,CE,Irauçuba,5,Irauçuba,-3.74541880170377,-39.7922381150857
"Boa Vista do Caxitore Iraucuba ",2306108,CE,Irauçuba,10,Boa Vista do Caxitoré,-3.74541880170377,-39.7922381150857
"Jua Iraucuba ",2306108,CE,Irauçuba,15,Juá,-3.74541880170377,-39.7922381150857
"Missi Iraucuba ",2306108,CE,Irauçuba,20,Missi,-3.74541880170377,-39.7922381150857
Itaicaba,2306207,CE,Itaiçaba,5,Itaiçaba,-4.68340471185561,-37.821629513686
Itaitinga,2306256,CE,Itaitinga,5,Itaitinga,-3.97045901630545,-38.5264051494908
Itapage,2306306,CE,Itapagé,5,Itapagé,-3.68567310984199,-39.5835332386222
Itapipoca,2306405,CE,Itapipoca,5,Itapipoca,-3.4994355,-39.583481575771
Itapiuna,2306504,CE,Itapiúna,5,Itapiúna,-4.55474017465125,-38.9206739559252
"Caio Prado Itapiuna ",2306504,CE,Itapiúna,10,Caio Prado,-4.55474017465125,-38.9206739559252
"Itans Itapiuna ",2306504,CE,Itapiúna,15,Itans,-4.55474017465125,-38.9206739559252
"Palmatoria Itapiuna ",2306504,CE,Itapiúna,20,Palmatória,-4.55474017465125,-38.9206739559252
Itarema,2306553,CE,Itarema,5,Itarema,-2.923348,-39.915677748929
"Almofala Itarema ",2306553,CE,Itarema,10,Almofala,-2.923348,-39.915677748929
"Carvoeiro Itarema ",2306553,CE,Itarema,15,Carvoeiro,-2.923348,-39.915677748929
Itatira,2306603,CE,Itatira,5,Itatira,-4.52892256233297,-39.6179040158845
Bandeira Itatira,2306603,CE,Itatira,10,Bandeira,-4.52892256233297,-39.6179040158845
"Cachoeira Itatira ",2306603,CE,Itatira,12,Cachoeira,-4.52892256233297,-39.6179040158845
"Lagoa do Mato Itatira ",2306603,CE,Itatira,15,Lagoa do Mato,-4.52892256233297,-39.6179040158845
"Morro Branco Itatira ",2306603,CE,Itatira,20,Morro Branco,-4.52892256233297,-39.6179040158845
Jaguaretama,2306702,CE,Jaguaretama,5,Jaguaretama,-5.61088956322615,-38.7625262979074
Jaguaribara,2306801,CE,Jaguaribara,5,Jaguaribara,-5.45750203396349,-38.4630972955508
Jaguaribe,2306900,CE,Jaguaribe,5,Jaguaribe,-5.886459045,-38.6230050492668
Aquinopolis Jaguaribe,2306900,CE,Jaguaribe,10,Aquinópolis,-5.886459045,-38.6230050492668
"Feiticeiro Jaguaribe ",2306900,CE,Jaguaribe,15,Feiticeiro,-5.886459045,-38.6230050492668
"Mapua Jaguaribe ",2306900,CE,Jaguaribe,20,Mapuá,-5.886459045,-38.6230050492668
"Nova Floresta Jaguaribe ",2306900,CE,Jaguaribe,25,Nova Floresta,-5.886459045,-38.6230050492668
Jaguaruana,2307007,CE,Jaguaruana,5,Jaguaruana,-4.83955516829761,-37.7823914809586
Borges Jaguaruana,2307007,CE,Jaguaruana,10,Borges,-4.83955516829761,-37.7823914809586
"Giqui Jaguaruana ",2307007,CE,Jaguaruana,15,Giqui,-4.83955516829761,-37.7823914809586
"Santa Luzia Jaguaruana ",2307007,CE,Jaguaruana,18,Santa Luzia,-4.83955516829761,-37.7823914809586
"São José do Lagamar Jaguaruana ",2307007,CE,Jaguaruana,20,São José do Lagamar,-4.83955516829761,-37.7823914809586
"Saquinho Jaguaruana ",2307007,CE,Jaguaruana,25,Saquinho,-4.83955516829761,-37.7823914809586
Jardim,2307106,CE,Jardim,5,Jardim,-7.58553646567843,-39.2841644573661
"Corrente Jardim ",2307106,CE,Jardim,7,Corrente,-7.58553646567843,-39.2841644573661
"Jardimirim Jardim ",2307106,CE,Jardim,10,Jardimirim,-7.58553646567843,-39.2841644573661
Jati,2307205,CE,Jati,5,Jati,-7.69274159478333,-39.0051387612294
Balancas Jati,2307205,CE,Jati,10,Balanças,-7.69274159478333,-39.0051387612294
"Carnauba Jati ",2307205,CE,Jati,15,Carnaúba,-7.69274159478333,-39.0051387612294
Jijoca de Jericoacoara,2307254,CE,Jijoca de Jericoacoara,5,Jijoca de Jericoacoara,-2.89968270887056,-40.4387354018727
Juazeiro do Norte,2307304,CE,Juazeiro do Norte,5,Juazeiro do Norte,-7.210766,-39.3169933556143
"Marrocos Juazeiro do Norte ",2307304,CE,Juazeiro do Norte,10,Marrocos,-7.210766,-39.3169933556143
"Padre Cicero Juazeiro do Norte ",2307304,CE,Juazeiro do Norte,15,Padre Cícero,-7.210766,-39.3169933556143
Jucas,2307403,CE,Jucás,5,Jucás,-6.52254927305863,-39.5267762434303
Baixio da Donana Jucas,2307403,CE,Jucás,10,Baixio da Donana,-6.52254927305863,-39.5267762434303
"Canafistula Jucas ",2307403,CE,Jucás,15,Canafístula,-6.52254927305863,-39.5267762434303
"Mel Jucas ",2307403,CE,Jucás,20,Mel,-6.52254927305863,-39.5267762434303
"Poco Grande Jucas ",2307403,CE,Jucás,25,Poço Grande,-6.52254927305863,-39.5267762434303
"São Pedro do Norte Jucas ",2307403,CE,Jucás,30,São Pedro do Norte,-6.52254927305863,-39.5267762434303
Lavras da Mangabeira,2307502,CE,Lavras da Mangabeira,5,Lavras da Mangabeira,-6.75474797684014,-38.9672750539277
Amaniutuba Lavras da Mangabeira,2307502,CE,Lavras da Mangabeira,10,Amaniutuba,-6.75474797684014,-38.9672750539277
"Arrojado Lavras da Mangabeira ",2307502,CE,Lavras da Mangabeira,15,Arrojado,-6.75474797684014,-38.9672750539277
"Iborepi Lavras da Mangabeira ",2307502,CE,Lavras da Mangabeira,20,Iborepi,-6.75474797684014,-38.9672750539277
"Mangabeira Lavras da Mangabeira ",2307502,CE,Lavras da Mangabeira,25,Mangabeira,-6.75474797684014,-38.9672750539277
"Quitaius Lavras da Mangabeira ",2307502,CE,Lavras da Mangabeira,30,Quitaiús,-6.75474797684014,-38.9672750539277
Limoeiro do Norte,2307601,CE,Limoeiro do Norte,5,Limoeiro do Norte,-5.15023902,-38.0990948704529
Bixopa Limoeiro do Norte,2307601,CE,Limoeiro do Norte,10,Bixopá,-5.15023902,-38.0990948704529
Madalena,2307635,CE,Madalena,5,Madalena,-4.85243417660198,-39.5757886826003
"Macaoca Madalena ",2307635,CE,Madalena,10,Macaoca,-4.85243417660198,-39.5757886826003
"Cacimba Nova Madalena ",2307635,CE,Madalena,15,Cacimba Nova,-4.85243417660198,-39.5757886826003
"Cajazeiras Madalena ",2307635,CE,Madalena,20,Cajazeiras,-4.85243417660198,-39.5757886826003
"Paus Branco Madalena ",2307635,CE,Madalena,30,Paus Branco,-4.85243417660198,-39.5757886826003
"Uniao Madalena ",2307635,CE,Madalena,45,União,-4.85243417660198,-39.5757886826003
Maracanau,2307650,CE,Maracanaú,5,Maracanaú,-3.87696445102036,-38.6244186465865
"Pajucara Maracanau ",2307650,CE,Maracanaú,30,Pajuçara,-3.87696445102036,-38.6244186465865
Maranguape,2307700,CE,Maranguape,5,Maranguape,-3.89186946,-38.6858512476873
Marco,2307809,CE,Marco,5,Marco,-3.120707025,-40.1516436427496
"Panacui Marco ",2307809,CE,Marco,10,Panacuí,-3.120707025,-40.1516436427496
"Mocambo Marco ",2307809,CE,Marco,15,Mocambo,-3.120707025,-40.1516436427496
Martinopole,2307908,CE,Martinópole,5,Martinópole,-3.22501222744216,-40.6993551750691
Massape,2308005,CE,Massapê,5,Massapê,-3.52387058428249,-40.3421348648013
"Aiua Massape ",2308005,CE,Massapê,10,Aiuá,-3.52387058428249,-40.3421348648013
"Ipaguacu Massape ",2308005,CE,Massapê,13,Ipaguaçu,-3.52387058428249,-40.3421348648013
"Mumbaba Massape ",2308005,CE,Massapê,15,Mumbaba,-3.52387058428249,-40.3421348648013
"Padre Linhares Massape ",2308005,CE,Massapê,20,Padre Linhares,-3.52387058428249,-40.3421348648013
"Tangente Massape ",2308005,CE,Massapê,22,Tangente,-3.52387058428249,-40.3421348648013
"Tuina Massape ",2308005,CE,Massapê,25,Tuína,-3.52387058428249,-40.3421348648013
Mauriti,2308104,CE,Mauriti,5,Mauriti,-7.387398,-38.772795438031
Meruoca,2308203,CE,Meruoca,5,Meruoca,-3.53900666231988,-40.4508809567861
"Anil Meruoca ",2308203,CE,Meruoca,7,Anil,-3.53900666231988,-40.4508809567861
"Camilos Meruoca ",2308203,CE,Meruoca,10,Camilos,-3.53900666231988,-40.4508809567861
"Palestina do Norte Meruoca ",2308203,CE,Meruoca,15,Palestina do Norte,-3.53900666231988,-40.4508809567861
"Santo Antônio dos Fernandes Meruoca ",2308203,CE,Meruoca,20,Santo Antônio dos Fernandes,-3.53900666231988,-40.4508809567861
"São Francisco Meruoca ",2308203,CE,Meruoca,25,São Francisco,-3.53900666231988,-40.4508809567861
Milagres,2308302,CE,Milagres,5,Milagres,-12.8705749151395,-39.8591271004733
"Rosario Milagres ",2308302,CE,Milagres,10,Rosário,-12.8705749151395,-39.8591271004733
Milha,2308351,CE,Milhã,5,Milhã,-5.67956410088697,-39.2035741816436
Baixa Verde Milha,2308351,CE,Milhã,6,Baixa Verde,-5.67956410088697,-39.2035741816436
"Barra Milha ",2308351,CE,Milhã,8,Barra,-5.67956410088697,-39.2035741816436
"Carnaubinha Milha ",2308351,CE,Milhã,10,Carnaubinha,-5.67956410088697,-39.2035741816436
"Ipueira Milha ",2308351,CE,Milhã,15,Ipueira,-5.67956410088697,-39.2035741816436
"Monte grave Milha ",2308351,CE,Milhã,20,Monte grave,-5.67956410088697,-39.2035741816436
Miraima,2308377,CE,Miraíma,5,Miraíma,-3.56859990655738,-39.9700648820021
"Brotas Miraima ",2308377,CE,Miraíma,10,Brotas,-3.56859990655738,-39.9700648820021
"Poco da Onca Miraima ",2308377,CE,Miraíma,20,Poço da Onça,-3.56859990655738,-39.9700648820021
"Riachao Miraima ",2308377,CE,Miraíma,25,Riachão,-3.56859990655738,-39.9700648820021
Missao Velha,2308401,CE,Missão Velha,5,Missão Velha,-7.24323151378516,-39.1451977078653
"Jamacaru Missao Velha ",2308401,CE,Missão Velha,15,Jamacaru,-7.24323151378516,-39.1451977078653
"Missao Nova Missao Velha ",2308401,CE,Missão Velha,20,Missão Nova,-7.24323151378516,-39.1451977078653
"Quimami Missao Velha ",2308401,CE,Missão Velha,25,Quimami,-7.24323151378516,-39.1451977078653
Mombaca,2308500,CE,Mombaça,5,Mombaça,-5.74700454,-39.6244052478572
Monsenhor Tabosa,2308609,CE,Monsenhor Tabosa,5,Monsenhor Tabosa,-4.78309129145873,-40.0700674615929
"Barreiros Monsenhor Tabosa ",2308609,CE,Monsenhor Tabosa,10,Barreiros,-4.78309129145873,-40.0700674615929
"Nossa Senhora do Livramento Monsenhor Tabosa ",2308609,CE,Monsenhor Tabosa,15,Nossa Senhora do Livramento,-4.78309129145873,-40.0700674615929
Morada Nova,2308708,CE,Morada Nova,5,Morada Nova,-5.09695200016721,-38.3649073450731
Moraujo,2308807,CE,Moraújo,5,Moraújo,-3.46636327439925,-40.6835989271198
"Boa Esperança Moraujo ",2308807,CE,Moraújo,7,Boa Esperança,-3.46636327439925,-40.6835989271198
"Varzea da Volta Moraujo ",2308807,CE,Moraújo,10,Várzea da Volta,-3.46636327439925,-40.6835989271198
Morrinhos,2308906,CE,Morrinhos,5,Morrinhos,-17.7352710999441,-49.1101770718855
"Sítio Alegre Morrinhos ",2308906,CE,Morrinhos,40,Sítio Alegre,-17.7352710999441,-49.1101770718855
Mucambo,2309003,CE,Mucambo,5,Mucambo,-3.90602997959821,-40.7452804651593
"Carqueijo Mucambo ",2309003,CE,Mucambo,10,Carqueijo,-3.90602997959821,-40.7452804651593
"Poco Verde Mucambo ",2309003,CE,Mucambo,15,Poço Verde,-3.90602997959821,-40.7452804651593
Mulungu,2309102,CE,Mulungu,5,Mulungu,-4.29952832007765,-38.9930659239268
Nova Olinda,2309201,CE,Nova Olinda,5,Nova Olinda,-7.08410281138904,-39.6794854726644
"Triunfo Nova Olinda ",2309201,CE,Nova Olinda,30,Triunfo,-7.08410281138904,-39.6794854726644
Nova Russas,2309300,CE,Nova Russas,5,Nova Russas,-4.7068083499366,-40.5653033548825
"Canindezinho Nova Russas ",2309300,CE,Nova Russas,15,Canindezinho,-4.7068083499366,-40.5653033548825
"Espacinha Nova Russas ",2309300,CE,Nova Russas,19,Espacinha,-4.7068083499366,-40.5653033548825
"Major Simplicio Nova Russas ",2309300,CE,Nova Russas,25,Major Simplício,-4.7068083499366,-40.5653033548825
"Nova Betania Nova Russas ",2309300,CE,Nova Russas,30,Nova Betânia,-4.7068083499366,-40.5653033548825
"São Pedro Nova Russas ",2309300,CE,Nova Russas,45,São Pedro,-4.7068083499366,-40.5653033548825
Novo Oriente,2309409,CE,Novo Oriente,5,Novo Oriente,-5.53386483554612,-40.7747672682117
"Emaus Novo Oriente ",2309409,CE,Novo Oriente,15,Emaús,-5.53386483554612,-40.7747672682117
"Palestina Novo Oriente ",2309409,CE,Novo Oriente,20,Palestina,-5.53386483554612,-40.7747672682117
"Santa Maria Novo Oriente ",2309409,CE,Novo Oriente,24,Santa Maria,-5.53386483554612,-40.7747672682117
"São Raimundo Novo Oriente ",2309409,CE,Novo Oriente,25,São Raimundo,-5.53386483554612,-40.7747672682117
"Tres Irmaos Novo Oriente ",2309409,CE,Novo Oriente,30,Três Irmãos,-5.53386483554612,-40.7747672682117
Ocara,2309458,CE,Ocara,5,Ocara,-4.48506654454779,-38.5985379827902
"Arisco dos Marianos Ocara ",2309458,CE,Ocara,7,Arisco dos Marianos,-4.48506654454779,-38.5985379827902
"Curupira Ocara ",2309458,CE,Ocara,10,Curupira,-4.48506654454779,-38.5985379827902
"Novo Horizonte Ocara ",2309458,CE,Ocara,20,Novo Horizonte,-4.48506654454779,-38.5985379827902
"Sereno de Cima Ocara ",2309458,CE,Ocara,30,Sereno de Cima,-4.48506654454779,-38.5985379827902
"Serragem Ocara ",2309458,CE,Ocara,40,Serragem,-4.48506654454779,-38.5985379827902
Oros,2309508,CE,Orós,5,Orós,-6.24279878368762,-38.9135959845487
"Guassusse Oros ",2309508,CE,Orós,10,Guassussê,-6.24279878368762,-38.9135959845487
"Igaroi Oros ",2309508,CE,Orós,15,Igarói,-6.24279878368762,-38.9135959845487
"Palestina Oros ",2309508,CE,Orós,20,Palestina,-6.24279878368762,-38.9135959845487
"Santarem Oros ",2309508,CE,Orós,30,Santarém,-6.24279878368762,-38.9135959845487
Pacajus,2309607,CE,Pacajus,5,Pacajus,-4.17054051,-38.4670222648935
"Itaipaba Pacajus ",2309607,CE,Pacajus,20,Itaipaba,-4.17054051,-38.4670222648935
"Pascoal Pacajus ",2309607,CE,Pacajus,30,Pascoal,-4.17054051,-38.4670222648935
Pacatuba,2309706,CE,Pacatuba,5,Pacatuba,-3.98612002229387,-38.6182993120325
"Monguba Pacatuba ",2309706,CE,Pacatuba,33,Monguba,-3.98612002229387,-38.6182993120325
"Pavuna Pacatuba ",2309706,CE,Pacatuba,35,Pavuna,-3.98612002229387,-38.6182993120325
"Senador Carlos Jereissati Pacatuba ",2309706,CE,Pacatuba,50,Senador Carlos Jereissati,-3.98612002229387,-38.6182993120325
Pacoti,2309805,CE,Pacoti,5,Pacoti,-4.22476543307066,-38.9258889386659
"Colina Pacoti ",2309805,CE,Pacoti,10,Colina,-4.22476543307066,-38.9258889386659
"Fátima Pacoti ",2309805,CE,Pacoti,15,Fátima,-4.22476543307066,-38.9258889386659
"Santa Ana Pacoti ",2309805,CE,Pacoti,20,Santa Ana,-4.22476543307066,-38.9258889386659
Pacuja,2309904,CE,Pacujá,5,Pacujá,-3.97839438605716,-40.6967361072542
Palhano,2310001,CE,Palhano,5,Palhano,-4.74394507677329,-37.9662351610974
